Provider Number,Hospital Name,Address,City,State,Zip Code,County Name,Unweighted Normalized Clinical Care Domain Score,Weighted Normalized Clinical Care Domain Score,Unweighted Patient and Caregiver Centered Experience of Care/Care Coordination Domain Score,Weighted Patient and Caregiver Centered Experience of Care/Care Coordination Domain Score,Unweighted Normalized Safety Domain Score,Weighted Safety Domain Score,Unweighted Normalized Efficiency and Cost Reduction Domain Score,Weighted Efficiency and Cost Reduction Domain Score,Total Performance Score
"030088","BANNER BAYWOOD MEDICAL CENTER","6644 EAST BAYWOOD AVENUE","MESA","AZ","85206","Maricopa","70.000000000000","17.500000000000","20.000000000000","5.000000000000","58.571428571429","14.642857142857","10.000000000000","2.500000000000","39.642857142857"
"030089","BANNER THUNDERBIRD MEDICAL CENTER","5555 WEST THUNDERBIRD ROAD","GLENDALE","AZ","85306","Maricopa","63.333333333333","15.833333333333","22.000000000000","5.500000000000","54.285714285714","13.571428571429","0.000000000000","0.000000000000","34.904761904762"
"030092","HONORHEALTH DEER VALLEY MEDICAL CENTER","19829 NORTH 27TH AVENUE","PHOENIX","AZ","85027","Maricopa","33.333333333333","8.333333333333","13.000000000000","3.250000000000","33.333333333333","8.333333333333","0.000000000000","0.000000000000","19.916666666667"
"030093","BANNER DEL E. WEBB MEDICAL CENTER","14502 WEST MEEKER BOULEVARD","SUN CITY WEST","AZ","85375","Maricopa","26.666666666667","6.666666666667","19.000000000000","4.750000000000","60.000000000000","15.000000000000","30.000000000000","7.500000000000","33.916666666667"
"030094","ABRAZO ARROWHEAD CAMPUS","18701 NORTH 67TH AVENUE","GLENDALE","AZ","85308","Maricopa","40.000000000000","10.000000000000","19.000000000000","4.750000000000","48.571428571429","12.142857142857","0.000000000000","0.000000000000","26.892857142857"
"030101","WESTERN ARIZONA REGIONAL MEDICAL CENTER","2735 SILVER CREEK ROAD","BULLHEAD CITY","AZ","86442","Mohave","40.000000000000","10.000000000000","15.000000000000","3.750000000000","65.000000000000","16.250000000000","50.000000000000","12.500000000000","42.500000000000"
"030103","MAYO CLINIC HOSPITAL","5777 EAST MAYO BOULEVARD","PHOENIX","AZ","85054","Maricopa","96.666666666667","24.166666666667","89.000000000000","22.250000000000","50.000000000000","12.500000000000","40.000000000000","10.000000000000","68.916666666667"
"030105","BANNER HEART HOSPITAL","6750 EAST BAYWOOD AVENUE","MESA","AZ","85206","Maricopa","100.000000000000","25.000000000000","34.000000000000","8.500000000000","52.000000000000","13.000000000000","0.000000000000","0.000000000000","46.500000000000"
"030110","ABRAZO WEST CAMPUS","13677 WEST MCDOWELL ROAD","GOODYEAR","AZ","85395","Maricopa","46.666666666667","11.666666666667","16.000000000000","4.000000000000","74.285714285714","18.571428571429","40.000000000000","10.000000000000","44.238095238095"
"030111","BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS","2800 EAST AJO WAY","TUCSON","AZ","85713","Pima","43.333333333333","10.833333333333","14.000000000000","3.500000000000","61.666666666667","15.416666666667","50.000000000000","12.500000000000","42.250000000000"
"030114","ORO VALLEY HOSPITAL","1551 EAST TANGERINE ROAD","ORO VALLEY","AZ","85755","Pima","33.333333333333","8.333333333333","34.000000000000","8.500000000000","72.000000000000","18.000000000000","0.000000000000","0.000000000000","34.833333333333"
"030115","BANNER ESTRELLA MEDICAL CENTER","9201 WEST THOMAS ROAD","PHOENIX","AZ","85037","Maricopa","56.666666666667","14.166666666667","30.000000000000","7.500000000000","50.000000000000","12.500000000000","40.000000000000","10.000000000000","44.166666666667"
"030117","VALLEY VIEW MEDICAL CENTER","5330 SOUTH HIGHWAY 95","FORT MOHAVE","AZ","86426","Mohave","60.000000000000","15.000000000000","39.000000000000","9.750000000000","66.666666666667","16.666666666667","70.000000000000","17.500000000000","58.916666666667"
"030119","MERCY GILBERT MEDICAL CENTER","3555 SOUTH VAL VISTA DRIVE","GILBERT","AZ","85296","Maricopa","76.666666666667","19.166666666667","23.000000000000","5.750000000000","47.142857142857","11.785714285714","0.000000000000","0.000000000000","36.702380952381"
"030121","MOUNTAIN VISTA MEDICAL CENTER, LP","1301 SOUTH CRISMON ROAD","MESA","AZ","85209","Maricopa","40.000000000000","10.000000000000","19.000000000000","4.750000000000","48.571428571429","12.142857142857","0.000000000000","0.000000000000","26.892857142857"
"030122","BANNER GATEWAY MEDICAL CENTER","1900 NORTH HIGLEY ROAD","GILBERT","AZ","85234","Maricopa","50.000000000000","12.500000000000","30.000000000000","7.500000000000","56.000000000000","14.000000000000","10.000000000000","2.500000000000","36.500000000000"
"030123","SCOTTSDALE THOMPSON PEAK MEDICAL CENTER","7400 EAST THOMPSON PEAK PARKWAY","SCOTTSDALE","AZ","85255","Maricopa","66.666666666667","16.666666666667","42.000000000000","10.500000000000","56.666666666667","14.166666666667","20.000000000000","5.000000000000","46.333333333333"
"030130","BANNER IRONWOOD MEDICAL CENTER","37000 NORTH GANTZEL ROAD","QUEEN CREEK","AZ","85140","Pinal","40.000000000000","10.000000000000","64.000000000000","16.000000000000","47.500000000000","11.875000000000","70.000000000000","17.500000000000","55.375000000000"
"040001","SILOAM SPRINGS REGIONAL HOSPITAL","603 NORTH PROGRESS AVENUE","SILOAM SPRINGS","AR","72761","Benton","15.000000000000","3.750000000000","38.000000000000","9.500000000000","76.666666666667","19.166666666667","0.000000000000","0.000000000000","32.416666666667"
"040002","JOHNSON REGIONAL MEDICAL CENTER","1100 EAST POPLAR STREET","CLARKSVILLE","AR","72830","Johnson","20.000000000000","5.000000000000","53.000000000000","13.250000000000","100.000000000000","25.000000000000","0.000000000000","0.000000000000","43.250000000000"
"040004","WASHINGTON REGIONAL MEDICAL CENTER","3215 N NORTH HILLS BOULEVARD","FAYETTEVILLE","AR","72703","Washington","26.666666666667","6.666666666667","21.000000000000","5.250000000000","30.000000000000","7.500000000000","10.000000000000","2.500000000000","21.916666666667"
"040007","CHI-ST VINCENT INFIRMARY","TWO ST VINCENT CIRCLE","LITTLE ROCK","AR","72205","Pulaski","26.666666666667","6.666666666667","15.000000000000","3.750000000000","24.285714285714","6.071428571429","0.000000000000","0.000000000000","16.488095238095"
"040010","MERCY HOSPITAL NORTHWEST ARKANSAS","2710 SOUTH RIFE MEDICAL LANE","ROGERS","AR","72758","Benton","60.000000000000","15.000000000000","25.000000000000","6.250000000000","38.571428571429","9.642857142857","20.000000000000","5.000000000000","35.892857142857"
"040011","CHAMBERS MEMORIAL HOSPITAL","719 DETROIT STREET","DANVILLE","AR","72833","Yell","36.666666666667","12.222222222222","88.000000000000","29.333333333333","Not Available","Not Available","90.000000000000","30.000000000000","71.555555555556"
"040014","WHITE COUNTY MEDICAL CENTER","3214 EAST RACE AVENUE","SEARCY","AR","72143","White","33.333333333333","8.333333333333","32.000000000000","8.000000000000","77.142857142857","19.285714285714","10.000000000000","2.500000000000","38.119047619048"
"040015","MENA REGIONAL HEALTH SYSTEM","311 NORTH MORROW STREET","MENA","AR","71953","Polk","0.000000000000","0.000000000000","59.000000000000","14.750000000000","100.000000000000","25.000000000000","0.000000000000","0.000000000000","39.750000000000"
"040016","UAMS MEDICAL CENTER","4301 WEST MARKHAM STREET MAIL SLOT 612","LITTLE ROCK","AR","72205","Pulaski","83.333333333333","20.833333333333","23.000000000000","5.750000000000","31.428571428571","7.857142857143","0.000000000000","0.000000000000","34.440476190476"
"040017","NORTH ARKANSAS REGIONAL MEDICAL CENTER","620 NORTH MAIN STREET","HARRISON","AR","72601","Boone","30.000000000000","7.500000000000","49.000000000000","12.250000000000","42.500000000000","10.625000000000","70.000000000000","17.500000000000","47.875000000000"
"040019","FORREST CITY MEDICAL CENTER","1601 NEWCASTLE ROAD","FORREST CITY","AR","72335","Saint Francis","0.000000000000","0.000000000000","36.000000000000","9.000000000000","90.000000000000","22.500000000000","60.000000000000","15.000000000000","46.500000000000"
"040020","ST BERNARDS MEDICAL CENTER","225 E JACKSON","JONESBORO","AR","72401","Craighead","13.333333333333","3.333333333333","30.000000000000","7.500000000000","60.000000000000","15.000000000000","0.000000000000","0.000000000000","25.833333333333"
"040022","NORTHWEST MEDICAL CENTER-SPRINGDALE","609 WEST MAPLE AVENUE","SPRINGDALE","AR","72764","Washington","36.666666666667","9.166666666667","19.000000000000","4.750000000000","37.142857142857","9.285714285714","10.000000000000","2.500000000000","25.702380952381"
"040026","CHI ST. VINCENT HOSPITAL HOT SPRINGS","300 WERNER STREET","HOT SPRINGS","AR","71903","Garland","16.666666666667","4.166666666667","12.000000000000","3.000000000000","31.428571428571","7.857142857143","20.000000000000","5.000000000000","20.023809523810"
"040027","BAXTER REGIONAL MEDICAL CENTER","624 HOSPITAL DRIVE","MOUNTAIN HOME","AR","72653","Baxter","20.000000000000","5.000000000000","30.000000000000","7.500000000000","41.428571428571","10.357142857143","0.000000000000","0.000000000000","22.857142857143"
"040029","CONWAY REGIONAL MEDICAL CENTER","2302 COLLEGE AVENUE","CONWAY","AR","72034","Faulkner","70.000000000000","17.500000000000","33.000000000000","8.250000000000","50.000000000000","12.500000000000","0.000000000000","0.000000000000","38.250000000000"
"040036","BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK","3333 SPRINGHILL DRIVE","NORTH LITTLE ROCK","AR","72117","Pulaski","6.666666666667","1.666666666667","41.000000000000","10.250000000000","41.428571428571","10.357142857143","0.000000000000","0.000000000000","22.273809523810"
"040039","ARKANSAS METHODIST MEDICAL CENTER","900 WEST KINGSHIGHWAY","PARAGOULD","AR","72450","Greene","23.333333333333","5.833333333333","32.000000000000","8.000000000000","57.500000000000","14.375000000000","0.000000000000","0.000000000000","28.208333333333"
"040041","ST MARYS REGIONAL MEDICAL CENTER","1808 WEST MAIN STREET","RUSSELLVILLE","AR","72801","Pope","43.333333333333","10.833333333333","21.000000000000","5.250000000000","71.666666666667","17.916666666667","0.000000000000","0.000000000000","34.000000000000"
"040050","OUACHITA COUNTY MEDICAL CENTER","638 CALIFORNIA AVENUE","CAMDEN","AR","71701","Ouachita","5.000000000000","1.250000000000","53.000000000000","13.250000000000","100.000000000000","25.000000000000","0.000000000000","0.000000000000","39.500000000000"
"040051","DREW MEMORIAL HOSPITAL","778 SCOGIN DRIVE","MONTICELLO","AR","71655","Drew","40.000000000000","10.000000000000","32.000000000000","8.000000000000","73.333333333333","18.333333333333","80.000000000000","20.000000000000","56.333333333333"
"040055","SPARKS REGIONAL MEDICAL CENTER","1001 TOWSON AVENUE","FORT SMITH","AR","72902","Sebastian","13.333333333333","3.333333333333","15.000000000000","3.750000000000","52.857142857143","13.214285714286","0.000000000000","0.000000000000","20.297619047619"
"040062","MERCY HOSPITAL FORT SMITH","7301 ROGERS AVE","FORT SMITH","AR","72917","Sebastian","36.666666666667","9.166666666667","34.000000000000","8.500000000000","31.428571428571","7.857142857143","10.000000000000","2.500000000000","28.023809523810"
"040067","MAGNOLIA HOSPITAL","101 HOSPITAL DRIVE","MAGNOLIA","AR","71754","Columbia","0.000000000000","0.000000000000","37.000000000000","9.250000000000","93.333333333333","23.333333333333","0.000000000000","0.000000000000","32.583333333333"
"040069","GREAT RIVER MEDICAL CENTER","1520 N DIVISION STREET","BLYTHEVILLE","AR","72315","Mississippi","5.000000000000","1.250000000000","11.000000000000","2.750000000000","76.666666666667","19.166666666667","60.000000000000","15.000000000000","38.166666666667"
"040071","JEFFERSON REGIONAL MEDICAL CENTER","1600 WEST 40TH AVENUE","PINE BLUFF","AR","71603","Jefferson","6.666666666667","1.666666666667","19.000000000000","4.750000000000","57.142857142857","14.285714285714","0.000000000000","0.000000000000","20.702380952381"
"040072","BAPTIST HEALTH MEDICAL CENTER-STUTTGART","1703 NORTH BUERKLE ST","STUTTGART","AR","72160","Arkansas","45.000000000000","11.250000000000","88.000000000000","22.000000000000","76.666666666667","19.166666666667","40.000000000000","10.000000000000","62.416666666667"
"040076","BAPTIST HEALTH MEDICAL CENTER-HOT SPRINGS COUNTY","1001 SCHNEIDER DRIVE","MALVERN","AR","72104","Hot Spring","0.000000000000","0.000000000000","74.000000000000","24.666666666667","Not Available","Not Available","70.000000000000","23.333333333333","48.000000000000"
"040078","NATIONAL PARK MEDICAL CENTER","1910 MALVERN AVENUE","HOT SPRINGS","AR","71901","Garland","30.000000000000","7.500000000000","27.000000000000","6.750000000000","51.666666666667","12.916666666667","0.000000000000","0.000000000000","27.166666666667"
"040084","SALINE MEMORIAL HOSPITAL","#1 MEDICAL PARK DRIVE","BENTON","AR","72015","Saline","26.666666666667","6.666666666667","10.000000000000","2.500000000000","38.571428571429","9.642857142857","0.000000000000","0.000000000000","18.809523809524"
"040085","HELENA REGIONAL MEDICAL CENTER","1801 MARTIN LUTHER KING JR DRIVE","HELENA","AR","72342","Phillips","30.000000000000","7.500000000000","37.000000000000","9.250000000000","100.000000000000","25.000000000000","100.000000000000","25.000000000000","66.750000000000"
"040088","MEDICAL CENTER SOUTH ARKANSAS","700 WEST GROVE STREET","EL DORADO","AR","71731","Union","30.000000000000","7.500000000000","37.000000000000","9.250000000000","68.000000000000","17.000000000000","0.000000000000","0.000000000000","33.750000000000"
"040114","BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK","9601 INTERSTATE 630, EXIT 7","LITTLE ROCK","AR","72205","Pulaski","3.333333333333","0.833333333333","25.000000000000","6.250000000000","38.571428571429","9.642857142857","0.000000000000","0.000000000000","16.726190476190"
"040118","NEA BAPTIST MEMORIAL HOSPITAL","4800 EAST JOHNSON AVENUE","JONESBORO","AR","72401","Craighead","46.666666666667","11.666666666667","38.000000000000","9.500000000000","70.000000000000","17.500000000000","0.000000000000","0.000000000000","38.666666666667"
"040119","WHITE RIVER MEDICAL CENTER","1710 HARRISON STREET","BATESVILLE","AR","72503","Independence","30.000000000000","7.500000000000","37.000000000000","9.250000000000","61.428571428571","15.357142857143","20.000000000000","5.000000000000","37.107142857143"
"040134","ARKANSAS HEART HOSPITAL, LLC","1701 S SHACKLEFORD ROAD","LITTLE ROCK","AR","72211","Pulaski","43.333333333333","10.833333333333","90.000000000000","22.500000000000","75.000000000000","18.750000000000","40.000000000000","10.000000000000","62.083333333333"
"040137","ST VINCENT MEDICAL CENTER/NORTH","2215 WILDWOOD AVENUE","SHERWOOD","AR","72120","Pulaski","0.000000000000","0.000000000000","17.000000000000","4.250000000000","66.666666666667","16.666666666667","10.000000000000","2.500000000000","23.416666666667"
"040153","WADLEY REGIONAL MEDICAL CENTER AT HOPE","2001 SOUTH MAIN","HOPE","AR","71801","Hempstead","10.000000000000","3.333333333333","35.000000000000","11.666666666667","Not Available","Not Available","40.000000000000","13.333333333333","28.333333333333"
"050002","ST ROSE HOSPITAL","27200 CALAROGA AVE","HAYWARD","CA","94545","Alameda","60.000000000000","15.000000000000","12.000000000000","3.000000000000","58.333333333333","14.583333333333","0.000000000000","0.000000000000","32.583333333333"
"050006","ST JOSEPH HOSPITAL","2700 DOLBEER ST","EUREKA","CA","95501","Humboldt","46.666666666667","11.666666666667","20.000000000000","5.000000000000","18.571428571429","4.642857142857","40.000000000000","10.000000000000","31.309523809524"
"050007","MILLS-PENINSULA MEDICAL CENTER","1501 TROUSDALE DRIVE","BURLINGAME","CA","94010","San Mateo","76.666666666667","19.166666666667","45.000000000000","11.250000000000","40.000000000000","10.000000000000","40.000000000000","10.000000000000","50.416666666667"
"050008","CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP","601 DUBOCE AVE","SAN FRANCISCO","CA","94117","San Francisco","45.000000000000","11.250000000000","11.000000000000","2.750000000000","50.000000000000","12.500000000000","20.000000000000","5.000000000000","31.500000000000"
"050009","QUEEN OF THE VALLEY MEDICAL CENTER","1000 TRANCAS ST","NAPA","CA","94558","Napa","33.333333333333","8.333333333333","15.000000000000","3.750000000000","38.571428571429","9.642857142857","50.000000000000","12.500000000000","34.226190476190"
"050013","ST HELENA HOSPITAL","10 WOODLAND ROAD","SAINT HELENA","CA","94574","Napa","40.000000000000","10.000000000000","29.000000000000","7.250000000000","35.000000000000","8.750000000000","40.000000000000","10.000000000000","36.000000000000"
"050014","SUTTER AMADOR HOSPITAL","200 MISSION BLVD","JACKSON","CA","95642","Amador","26.666666666667","6.666666666667","20.000000000000","5.000000000000","73.333333333333","18.333333333333","20.000000000000","5.000000000000","35.000000000000"
