Provider_Number,Hospital_Name,Address,City,State,ZIP_Code,County_Name,MSPB-1 Achievement Threshold,MSPB-1 Benchmark,MSPB-1 Baseline Rate,MSPB-1 Performance Rate,MSPB-1 Achievement Points,MSPB-1 Improvement Points,MSPB-1 Measure Score
"050770","LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA","28062 BAXTER ROAD","MURRIETA","CA","92563","Riverside","0.985777","0.832678","0.976848","0.942074","3 out of 10","2 out of 9","3 out of 10"
"010059","LAWRENCE MEDICAL CENTER","202 HOSPITAL STREET","MOULTON","AL","35650","Lawrence","0.985777","0.832678","0.911717","0.995245","0 out of 10","0 out of 9","0 out of 10"
"390217","EXCELA HEALTH FRICK HOSPITAL","508 SOUTH CHURCH STREET","MOUNT PLEASANT","PA","15666","Westmoreland","0.985777","0.832678","1.058795","1.051344","0 out of 10","0 out of 9","0 out of 10"
"440030","MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION","908 W 4TH NORTH ST","MORRISTOWN","TN","37814","Hamblen","0.985777","0.832678","1.017825","1.008363","0 out of 10","0 out of 9","0 out of 10"
"670082","BAYLOR SCOTT AND WHITE  MEDICAL CENTER  MCKINNEY","5252 WEST UNIVERSITY DRIVE","MC KINNEY","TX","75071","Collin","0.985777","0.832678","1.087969","1.100021","0 out of 10","0 out of 9","0 out of 10"
"360080","EAST OHIO REGIONAL HOSPITAL","90 NORTH FOURTH STREET","MARTINS FERRY","OH","43935","Belmont","0.985777","0.832678","1.046111","1.068870","0 out of 10","0 out of 9","0 out of 10"
"260050","SSM HEALTH ST FRANCIS HOSPITAL - MARYVILLE","2016 SOUTH MAIN ST","MARYVILLE","MO","64468","Nodaway","0.985777","0.832678","0.923163","0.933121","4 out of 10","0 out of 9","4 out of 10"
"060030","MCKEE MEDICAL CENTER","2000 BOISE AVE","LOVELAND","CO","80538","Larimer","0.985777","0.832678","0.948673","1.008589","0 out of 10","0 out of 9","0 out of 10"
"040134","ARKANSAS HEART HOSPITAL, LLC","1701 S SHACKLEFORD ROAD","LITTLE ROCK","AR","72211","Pulaski","0.985777","0.832678","0.918037","0.927331","4 out of 10","0 out of 9","4 out of 10"
"200034","ST MARYS REGIONAL MEDICAL CENTER","93 CAMPUS AVENUE - PO BOX 7291","LEWISTON","ME","04240","Androscoggin","0.985777","0.832678","0.996594","1.022294","0 out of 10","0 out of 9","0 out of 10"
"390219","EXCELA HEALTH LATROBE HOSPITAL","ONE MELLON WAY","LATROBE","PA","15650","Westmoreland","0.985777","0.832678","1.059891","1.037806","0 out of 10","0 out of 9","0 out of 10"
"190205","WOMEN'S AND CHILDREN'S HOSPITAL","4600 AMBASSADOR CAFFERY PARKWAY","LAFAYETTE","LA","70508","Lafayette","0.985777","0.832678","1.040738","0.883109","Not Available","Not Available","Not Available"
"390118","BRADFORD REGIONAL MEDICAL CENTER","116 INTERSTATE PARKWAY","BRADFORD","PA","16701","McKean","0.985777","0.832678","0.939023","0.979314","1 out of 10","0 out of 9","1 out of 10"
"520021","UNITED HOSPITAL SYSTEM","6308 EIGHTH AVE","KENOSHA","WI","53143","Kenosha","0.985777","0.832678","0.980181","0.976084","1 out of 10","0 out of 9","1 out of 10"
"440063","JOHNSON CITY MEDICAL CENTER","400 N STATE OF FRANKLIN RD","JOHNSON CITY","TN","37604","Washington","0.985777","0.832678","0.991058","1.024693","0 out of 10","0 out of 9","0 out of 10"
"190114","CLAIBORNE MEMORIAL MEDICAL CENTER","620 EAST COLLEGE STREET","HOMER","LA","71040","Claiborne","0.985777","0.832678","1.173995","1.108507","0 out of 10","1 out of 9","1 out of 10"
"050298","BARSTOW COMMUNITY HOSPITAL","820 E MOUNTAIN VIEW STREET","BARSTOW","CA","92311","San Bernardino","0.985777","0.832678","0.947079","0.959892","2 out of 10","0 out of 9","2 out of 10"
"290012","ST ROSE DOMINICAN HOSPITALS - ROSE DE LIMA CAMPUS","102 E LAKE MEAD DR","HENDERSON","NV","89015","Clark","0.985777","0.832678","1.208895","1.066626","0 out of 10","3 out of 9","3 out of 10"
"070025","HARTFORD HOSPITAL","80 SEYMOUR STREET","HARTFORD","CT","06102","Hartford","0.985777","0.832678","1.002218","0.986823","0 out of 10","0 out of 9","0 out of 10"
"270012","BENEFIS HOSPITALS INC","1101 26TH ST S","GREAT FALLS","MT","59405","Cascade","0.985777","0.832678","0.980695","0.994496","0 out of 10","0 out of 9","0 out of 10"
"140224","PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO","2900 NORTH LAKE SHORE DRIVE","CHICAGO","IL","60657","Cook","0.985777","0.832678","1.022454","1.023090","0 out of 10","0 out of 9","0 out of 10"
"520009","ST ELIZABETH HOSPITAL","1506 S ONEIDA ST","APPLETON","WI","54915","Outagamie","0.985777","0.832678","0.944125","0.930923","4 out of 10","1 out of 9","4 out of 10"
"050124","USC VERDUGO HILLS HOSPITAL","1812 VERDUGO BLVD","GLENDALE","CA","91209","Los Angeles","0.985777","0.832678","1.046652","1.072847","0 out of 10","0 out of 9","0 out of 10"
"230151","BEAUMONT HOSPITAL - FARMINGTON HILLS","28050 GRAND RIVER AVENUE","FARMINGTON HILLS","MI","48336","Oakland","0.985777","0.832678","1.045446","1.052026","0 out of 10","0 out of 9","0 out of 10"
"140010","EVANSTON HOSPITAL","2650 RIDGE AVE","EVANSTON","IL","60201","Cook","0.985777","0.832678","1.037161","1.050476","0 out of 10","0 out of 9","0 out of 10"
"140080","PRESENCE SAINT FRANCIS HOSPITAL","355 RIDGE AVE","EVANSTON","IL","60202","Cook","0.985777","0.832678","1.084223","1.086978","0 out of 10","0 out of 9","0 out of 10"
"520013","SACRED HEART HOSPITAL","900 W CLAIREMONT AVE","EAU CLAIRE","WI","54701","Eau Claire","0.985777","0.832678","0.968026","0.976284","1 out of 10","0 out of 9","1 out of 10"
"110184","WELLSTAR DOUGLAS HOSPITAL","8954 HOSPITAL DRIVE","DOUGLASVILLE","GA","30134","Douglas","0.985777","0.832678","0.925671","0.918576","4 out of 10","0 out of 9","4 out of 10"
"260023","MERCY HOSPITAL JEFFERSON","1400 HIGHWAY 61 SOUTH","CRYSTAL CITY","MO","63019","Jefferson","0.985777","0.832678","0.966206","1.001181","0 out of 10","0 out of 9","0 out of 10"
"110104","CRISP REGIONAL HOSPITAL","902 7TH STREET NORTH","CORDELE","GA","31015","Crisp","0.985777","0.832678","0.816655","0.845200","9 out of 10","0 out of 9","9 out of 10"
"230022","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","274 E CHICAGO ST","COLDWATER","MI","49036","Branch","0.985777","0.832678","0.932283","0.968353","2 out of 10","0 out of 9","2 out of 10"
"140150","UNIVERSITY OF ILLINOIS HOSPITAL","1740 WEST TAYLOR ST SUITE 1400","CHICAGO","IL","60612","Cook","0.985777","0.832678","1.027670","1.019466","0 out of 10","0 out of 9","0 out of 10"
"140164","MEMORIAL HOSPITAL OF CARBONDALE","405 W JACKSON","CARBONDALE","IL","62902","Jackson","0.985777","0.832678","0.990749","1.015853","0 out of 10","0 out of 9","0 out of 10"
"330233","BROOKDALE HOSPITAL MEDICAL CENTER","1 BROOKDALE PLAZA","BROOKLYN","NY","11212","Kings","0.985777","0.832678","0.986876","0.972402","1 out of 10","0 out of 9","1 out of 10"
"260094","COX MEDICAL CENTER BRANSON","525 BRANSON LANDING BLVD, PO BOX 650","BRANSON","MO","65615","Taney","0.985777","0.832678","0.931362","0.962502","2 out of 10","0 out of 9","2 out of 10"
"070010","BRIDGEPORT HOSPITAL","267 GRANT STREET","BRIDGEPORT","CT","06610","Fairfield","0.985777","0.832678","1.007236","1.017470","0 out of 10","0 out of 9","0 out of 10"
"100168","BOCA RATON REGIONAL HOSPITAL","800 MEADOWS RD","BOCA RATON","FL","33486","Palm Beach","0.985777","0.832678","1.030948","1.036704","0 out of 10","0 out of 9","0 out of 10"
"060024","UNIVERSITY OF COLORADO HOSPITAL AUTHORITY","12605 EAST 16TH AVENUE","AURORA","CO","80045","Adams","0.985777","0.832678","0.961133","0.972413","1 out of 10","0 out of 9","1 out of 10"
"010065","RUSSELL HOSPITAL","3316 HIGHWAY 280","ALEXANDER CITY","AL","35010","Tallapoosa","0.985777","0.832678","0.992357","0.977498","1 out of 10","0 out of 9","1 out of 10"
"370002","ALLIANCEHEALTH WOODWARD","900 17TH STREET","WOODWARD","OK","73801","Woodward","0.985777","0.832678","0.922362","0.945402","3 out of 10","0 out of 9","3 out of 10"
"230176","BEAUMONT HOSPITAL - TRENTON","5450 FORT STREET","TRENTON","MI","48183","Wayne","0.985777","0.832678","1.036873","0.999295","0 out of 10","1 out of 9","1 out of 10"
"330304","WHITE PLAINS HOSPITAL CENTER","41 EAST POST R0AD","WHITE PLAINS","NY","10601","Westchester","0.985777","0.832678","1.048238","1.041287","0 out of 10","0 out of 9","0 out of 10"
"180078","PAUL B HALL REGIONAL MEDICAL CENTER","625 JAMES S TRIMBLE BOULEVARD","PAINTSVILLE","KY","41240","Johnson","0.985777","0.832678","0.914458","0.892575","6 out of 10","2 out of 9","6 out of 10"
"520177","FROEDTERT MEMORIAL LUTHERAN HOSPITAL","9200 W WISCONSIN AVE","MILWAUKEE","WI","53226","Milwaukee","0.985777","0.832678","0.981616","0.978869","1 out of 10","0 out of 9","1 out of 10"
"120004","WAHIAWA GENERAL HOSPITAL","128 LEHUA STREET","WAHIAWA","HI","96786","Honolulu","0.985777","0.832678","0.873281","0.824347","10 out of 10","9 out of 9","10 out of 10"
"490057","SENTARA VIRGINIA BEACH GENERAL HOSPITAL","1060 FIRST COLONIAL ROAD","VIRGINIA BEACH","VA","23454","Virginia Beach City","0.985777","0.832678","0.964128","0.968007","2 out of 10","0 out of 9","2 out of 10"
"050110","LOMPOC VALLEY MEDICAL CENTER","1515 E OCEAN AVENUE","LOMPOC","CA","93436","Santa Barbara","0.985777","0.832678","0.878608","0.903251","5 out of 10","0 out of 9","5 out of 10"
"010092","D C H REGIONAL MEDICAL CENTER","809 UNIVERSITY BOULEVARD EAST","TUSCALOOSA","AL","35401","Tuscaloosa","0.985777","0.832678","0.998692","1.003496","0 out of 10","0 out of 9","0 out of 10"
"110032","STEPHENS COUNTY HOSPITAL","163 HOSPITAL DRIVE","TOCCOA","GA","30577","Stephens","0.985777","0.832678","0.968878","1.006650","0 out of 10","0 out of 9","0 out of 10"
"450670","TOMBALL REGIONAL MEDICAL CENTER","605 HOLDERRIETH","TOMBALL","TX","77375","Harris","0.985777","0.832678","1.108687","1.178501","0 out of 10","0 out of 9","0 out of 10"
"390326","ST LUKE'S HOSPITAL - ANDERSON CAMPUS","1872 RIVERSIDE CIRCLE","EASTON","PA","18045","Northampton","0.985777","0.832678","0.934781","0.949162","3 out of 10","0 out of 9","3 out of 10"
"010055","FLOWERS HOSPITAL","4370 WEST MAIN STREET","DOTHAN","AL","36305","Houston","0.985777","0.832678","0.992945","1.025085","0 out of 10","0 out of 9","0 out of 10"
"140187","ST ELIZABETH HOSPITAL","211 S THIRD ST","BELLEVILLE","IL","62220","Saint Clair","0.985777","0.832678","0.938855","0.968353","2 out of 10","0 out of 9","2 out of 10"
"140185","MEMORIAL HOSPITAL","4500 MEMORIAL DRIVE","BELLEVILLE","IL","62226","Saint Clair","0.985777","0.832678","0.919205","0.945023","3 out of 10","0 out of 9","3 out of 10"
"160008","KEOKUK AREA HOSPITAL","1600 MORGAN STREET","KEOKUK","IA","52632","Lee","0.985777","0.832678","0.925097","0.960269","2 out of 10","0 out of 9","2 out of 10"
"030093","BANNER DEL E. WEBB MEDICAL CENTER","14502 WEST MEEKER BOULEVARD","SUN CITY WEST","AZ","85375","Maricopa","0.985777","0.832678","0.953389","0.940838","3 out of 10","1 out of 9","3 out of 10"
"100259","SOUTH BAY HOSPITAL","4016 SUN CITY CENTER BLVD","SUN CITY CENTER","FL","33573","Hillsborough","0.985777","0.832678","1.033026","1.010898","0 out of 10","1 out of 9","1 out of 10"
"050122","DAMERON HOSPITAL","525 WEST ACACIA STREET","STOCKTON","CA","95203","San Joaquin","0.985777","0.832678","0.988415","0.994138","0 out of 10","0 out of 9","0 out of 10"
"390268","MOUNT NITTANY MEDICAL CENTER","1800 EAST PARK AVE","STATE COLLEGE","PA","16803","Centre","0.985777","0.832678","0.989659","0.992647","0 out of 10","0 out of 9","0 out of 10"
"180106","THE MEDICAL CENTER AT ALBANY","723 BURKESVILLE ROAD","ALBANY","KY","42602","Clinton","0.985777","0.832678","0.997193","1.034444","0 out of 10","0 out of 9","0 out of 10"
"070006","STAMFORD HOSPITAL","ONE HOSPITAL PLAZA","STAMFORD","CT","06904","Fairfield","0.985777","0.832678","1.051227","1.052866","0 out of 10","0 out of 9","0 out of 10"
"390079","ROBERT PACKER HOSPITAL","ONE GUTHRIE SQUARE","SAYRE","PA","18840","Bradford","0.985777","0.832678","0.914550","0.961667","2 out of 10","0 out of 9","2 out of 10"
"460058","RIVERTON HOSPITAL","3741 WEST 12600 SOUTH","RIVERTON","UT","84065","Salt Lake","0.985777","0.832678","0.939968","1.000590","0 out of 10","0 out of 9","0 out of 10"
"310118","MEADOWLANDS HOSPITAL MEDICAL CENTER","55 MEADOWLANDS PKWY","SECAUCUS","NJ","07094","Hudson","0.985777","0.832678","1.027418","1.168361","0 out of 10","0 out of 9","0 out of 10"
"390119","MOSES TAYLOR HOSPITAL","700 QUINCY AVENUE","SCRANTON","PA","18510","Lackawanna","0.985777","0.832678","1.189299","1.093191","0 out of 10","2 out of 9","2 out of 10"
"510071","BLUEFIELD REGIONAL MEDICAL CENTER","500 CHERRY ST","BLUEFIELD","WV","24701","Mercer","0.985777","0.832678","0.990555","0.972509","1 out of 10","1 out of 9","1 out of 10"
"050078","PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO","1300 W 7TH ST","SAN PEDRO","CA","90732","Los Angeles","0.985777","0.832678","0.961496","1.063961","0 out of 10","0 out of 9","0 out of 10"
"450419","TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE","108 DENVER TRAIL","AZLE","TX","76020","Tarrant","0.985777","0.832678","1.077212","1.114539","0 out of 10","0 out of 9","0 out of 10"
"100035","MANATEE MEMORIAL HOSPITAL","206 2ND ST E","BRADENTON","FL","34208","Manatee","0.985777","0.832678","1.091204","1.092887","0 out of 10","0 out of 9","0 out of 10"
"190177","LAKEVIEW REGIONAL MEDICAL CENTER","95 JUDGE TANNER BOULEVARD","COVINGTON","LA","70433","Saint Tammany","0.985777","0.832678","1.054149","1.058515","0 out of 10","0 out of 9","0 out of 10"
"240063","ST JOSEPH'S HOSPITAL","45 WEST 10TH STREET","SAINT PAUL","MN","55102","Ramsey","0.985777","0.832678","0.920747","0.937363","3 out of 10","0 out of 9","3 out of 10"
"240038","UNITED HOSPITAL","333 NORTH SMITH AVENUE","SAINT PAUL","MN","55102","Ramsey","0.985777","0.832678","0.943736","0.952301","2 out of 10","0 out of 9","2 out of 10"
"140280","TRINITY ROCK ISLAND","2701 17TH ST","ROCK ISLAND","IL","61201","Rock Island","0.985777","0.832678","0.975443","0.953210","2 out of 10","1 out of 9","2 out of 10"
"340151","HALIFAX REGIONAL MEDICAL CENTER INC","250 SMITH CHURCH RD","ROANOKE RAPIDS","NC","27870","Halifax","0.985777","0.832678","0.986527","0.944475","3 out of 10","2 out of 9","3 out of 10"
"320089","UNM SANDOVAL REGIONAL MEDICAL CENTER","3001 BROADMOOR BLVD NE","RIO RANCHO","NM","87144","Sandoval","0.985777","0.832678","0.956427","0.916674","5 out of 10","3 out of 9","5 out of 10"
"520011","LAKEVIEW MEDICAL CENTER","1700 WEST STOUT STREET","RICE LAKE","WI","54868","Barron","0.985777","0.832678","0.846100","0.901178","5 out of 10","0 out of 9","5 out of 10"
"100086","BROWARD HEALTH NORTH","201 E SAMPLE RD","POMPANO BEACH","FL","33064","Broward","0.985777","0.832678","1.058403","1.064626","0 out of 10","0 out of 9","0 out of 10"
"100077","BAYFRONT HEALTH PORT CHARLOTTE","2500 HARBOR BLVD","PORT CHARLOTTE","FL","33952","Charlotte","0.985777","0.832678","1.009669","1.025332","0 out of 10","0 out of 9","0 out of 10"
"390114","MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM","300 HALKET STREET","PITTSBURGH","PA","15213","Allegheny","0.985777","0.832678","0.914088","0.951315","3 out of 10","0 out of 9","3 out of 10"
"670025","THE HEART HOSPITAL BAYLOR PLANO","1100 ALLIED DRIVE","PLANO","TX","75093","Collin","0.985777","0.832678","1.030304","1.024451","0 out of 10","0 out of 9","0 out of 10"
"010129","NORTH BALDWIN INFIRMARY","1815 HAND AVENUE","BAY MINETTE","AL","36507","Baldwin","0.985777","0.832678","0.956420","0.897691","6 out of 10","4 out of 9","6 out of 10"
"410001","MEMORIAL HOSPITAL OF RHODE ISLAND","111 BREWSTER STREET","PAWTUCKET","RI","02860","Providence","0.985777","0.832678","1.063772","1.023550","0 out of 10","1 out of 9","1 out of 10"
"100026","BAY MEDICAL CENTER SACRED HEART HEALTH SYSTEM","615 N BONITA AVE","PANAMA CITY","FL","32401","Bay","0.985777","0.832678","1.060568","1.060184","0 out of 10","0 out of 9","0 out of 10"
"100232","PUTNAM COMMUNITY MEDICAL CENTER","611 ZEAGLER DR","PALATKA","FL","32177","Putnam","0.985777","0.832678","1.058268","1.018466","0 out of 10","1 out of 9","1 out of 10"
"140172","FRANCISCAN HEALTH OLYMPIA & CHICAGO HEIGHTS","20201 S CRAWFORD AVENUE","OLYMPIA FIELDS","IL","60461","Cook","0.985777","0.832678","1.020963","0.994691","0 out of 10","1 out of 9","1 out of 10"
"240043","MAYO CLINIC HEALTH SYSTEM - ALBERT LEA","404 WEST FOUNTAIN STREET","ALBERT LEA","MN","56007","Freeborn","0.985777","0.832678","0.851738","0.878543","7 out of 10","0 out of 9","7 out of 10"
"050327","LOMA LINDA UNIVERSITY MEDICAL CENTER","11234 ANDERSON ST","LOMA LINDA","CA","92354","San Bernardino","0.985777","0.832678","0.976661","1.006294","0 out of 10","0 out of 9","0 out of 10"
"490007","SENTARA NORFOLK GENERAL HOSPITAL","600 GRESHAM DR","NORFOLK","VA","23507","Norfolk City","0.985777","0.832678","0.976468","0.970566","1 out of 10","0 out of 9","1 out of 10"
"160040","SARTORI MEMORIAL HOSPITAL","515 COLLEGE STREET","CEDAR FALLS","IA","50613","Black Hawk","0.985777","0.832678","0.989137","0.979538","1 out of 10","0 out of 9","1 out of 10"
"310028","NEWTON MEDICAL CENTER","175 HIGH ST","NEWTON","NJ","07860","Sussex","0.985777","0.832678","1.021133","1.048770","0 out of 10","0 out of 9","0 out of 10"
"520045","THEDACARE REGIONAL MEDICAL CENTER - NEENAH INC","130 2ND ST","NEENAH","WI","54956","Winnebago","0.985777","0.832678","0.929025","0.968555","2 out of 10","0 out of 9","2 out of 10"
"050701","SOUTHWEST HEALTHCARE SYSTEM","25500 MEDICAL CENTER DRIVE","MURRIETA","CA","92562","Riverside","0.985777","0.832678","1.001698","0.995504","0 out of 10","0 out of 9","0 out of 10"
"130013","SAINT ALPHONSUS MEDICAL CENTER - NAMPA","1512 TWELFTH AVENUE ROAD","NAMPA","ID","83686","Canyon","0.985777","0.832678","0.931672","0.897248","6 out of 10","3 out of 9","6 out of 10"
"150057","FRANCISCAN HEALTH MOORESVILLE","1201 HADLEY RD","MOORESVILLE","IN","46158","Morgan","0.985777","0.832678","0.935361","0.970573","1 out of 10","0 out of 9","1 out of 10"
"060006","MONTROSE MEMORIAL HOSPITAL","800 S 3RD ST","MONTROSE","CO","81401","Montrose","0.985777","0.832678","0.939076","0.971520","1 out of 10","0 out of 9","1 out of 10"
"100291","STEWARD MELBOURNE HOSPITAL","250 NORTH WICKHAM ROAD","MELBOURNE","FL","32935","Brevard","0.985777","0.832678","1.040108","1.089029","0 out of 10","0 out of 9","0 out of 10"
"140240","WESTLAKE COMMUNITY HOSPITAL","1225 LAKE ST","MELROSE PARK","IL","60160","Cook","0.985777","0.832678","1.053290","1.088878","0 out of 10","0 out of 9","0 out of 10"
"070017","MIDSTATE MEDICAL CENTER","435 LEWIS AVENUE","MERIDEN","CT","06450","New Haven","0.985777","0.832678","0.980642","1.033616","0 out of 10","0 out of 9","0 out of 10"
"050373","LAC+USC MEDICAL CENTER","1200 N STATE ST, ROOM C2K100","LOS ANGELES","CA","90033","Los Angeles","0.985777","0.832678","0.927437","0.920576","4 out of 10","0 out of 9","4 out of 10"
"060113","CENTURA HEALTH-LITTLETON ADVENTIST HOSPITAL","7700 S BROADWAY","LITTLETON","CO","80122","Arapahoe","0.985777","0.832678","1.001747","0.995053","0 out of 10","0 out of 9","0 out of 10"
"260163","PARKLAND HEALTH CENTER","1101 W LIBERTY","FARMINGTON","MO","63640","Saint Francois","0.985777","0.832678","0.911218","0.931776","4 out of 10","0 out of 9","4 out of 10"
"260059","MERCY HOSPITAL LEBANON","100 HOSPITAL DRIVE","LEBANON","MO","65536","Laclede","0.985777","0.832678","0.872054","0.889024","6 out of 10","0 out of 9","6 out of 10"
"050189","GEORGE L MEE MEMORIAL HOSPITAL","300 CANAL STREET","KING CITY","CA","93930","Monterey","0.985777","0.832678","0.922769","0.895527","6 out of 10","3 out of 9","6 out of 10"
"450822","LAS COLINAS MEDICAL CENTER","6800 N MACARTHUR BLVD","IRVING","TX","75039","Dallas","0.985777","0.832678","1.000765","1.049508","0 out of 10","0 out of 9","0 out of 10"
"450035","ST JOSEPH MEDICAL CENTER","1401 ST. JOSEPH PARKWAY","HOUSTON","TX","77002","Harris","0.985777","0.832678","1.090645","1.051273","0 out of 10","1 out of 9","1 out of 10"
"120001","THE QUEENS MEDICAL CENTER","1301 PUNCHBOWL ST","HONOLULU","HI","96813","Honolulu","0.985777","0.832678","0.915369","0.961284","2 out of 10","0 out of 9","2 out of 10"
"420080","HILTON HEAD REGIONAL MEDICAL CENTER","25 HOSPITAL CENTER BLVD","HILTON HEAD ISLAND","SC","29925","Beaufort","0.985777","0.832678","0.982028","0.985315","1 out of 10","0 out of 9","1 out of 10"
"050296","HAZEL HAWKINS MEMORIAL HOSPITAL","911 SUNSET DRIVE","HOLLISTER","CA","95023","San Benito","0.985777","0.832678","0.858563","0.879113","7 out of 10","0 out of 9","7 out of 10"
"390130","CONEMAUGH MINERS MEDICAL CENTER","290 HAIDA AVENUE","HASTINGS","PA","16646","Cambria","0.985777","0.832678","1.005366","0.946046","3 out of 10","3 out of 9","3 out of 10"
"320063","CARLSBAD MEDICAL CENTER","2430 WEST PIERCE STREET","CARLSBAD","NM","88220","Eddy","0.985777","0.832678","0.904355","0.888331","6 out of 10","2 out of 9","6 out of 10"
